linear,angular
0.23286608125664257,0.0
0.22815580837302063,0.0
0.21694078411637285,0.0
0.21694078411637285,0.0
0.21232135290829976,0.0
0.21145362455010347,0.0
0.2011147986438575,0.0
0.1926431687956537,0.0
0.19022992677827946,0.0
0.19022992677827946,0.0
0.18713326160751298,0.0
0.18561146600691047,0.0
0.1803472871146078,0.0
0.17291108634120184,0.0
0.17144736085516435,0.0
0.16937258720616705,0.0
0.16731535635764586,0.0
0.16119347816219654,0.0
0.15783920105524193,0.0
0.15652524076399726,0.0
0.1533553205109105,0.0
0.14582176210586995,0.0
0.14269160526109478,0.0
0.14022550549319351,0.0
0.13612025075911385,0.0
0.13161385239002077,0.0
0.12885894803667927,0.0
0.1267173355394936,0.0
0.11836140912493714,0.0
0.11582747551863237,0.0
0.11430716990106896,0.0
0.11243398374901822,0.0
0.11243398374901822,0.0
0.10926539427274493,0.0
0.1065675516838614,0.0
0.10258415372961632,0.0
0.10085791939078487,0.0
0.10003746246712714,0.0
0.0988136738138004,0.0
0.0976102551746883,0.0
0.09521981219676767,0.0
0.09521981219676767,0.0
0.09292566945894246,0.0
0.09140259119036503,0.0
0.08954474146127414,0.0
0.08844827658822807,0.0
0.0873740986615861,0.0
0.08202986722713118,0.0
0.07857068435810682,0.0
0.07791476493465313,0.0
0.07600242268788002,0.0
0.07600242268788002,0.0
0.07538708578861185,0.0
0.07477942974676166,0.0
0.07477942974676166,0.0
0.07447559239712333,0.0
0.07297356491551121,0.0
0.0717803133136915,0.0
0.07119692679336764,0.0
0.07090998060400955,0.0
0.06663434375389722,0.0
0.06608459120068885,0.0
0.06581830980292011,0.0
0.06423149231963508,0.0
0.06343921971847183,0.0
0.06291103537952364,0.0
0.061865393575162665,0.0
0.05932434848914875,0.0
0.05833567545716184,0.0
0.05809871493420803,0.0
0.05762869179785973,0.0
0.05739565973976845,0.0
0.05716545171904203,0.0
0.05693618003580519,0.0
0.05647951409468763,0.0
0.056024676058056486,0.0
0.05557172111621943,0.0
0.05512238012990561,0.0
0.05467492341260391,0.0
0.05201576256347552,0.0
0.0509244940234746,0.0
0.050291028012016986,0.0
0.050087779794587464,0.0
0.049683856057075974,0.0
0.0494839786101829,0.0
0.0494839786101829,0.0
0.049088236576105254,0.0
0.048890831348380216,0.0
0.048497531166798696,0.0
0.04654497799729968,0.0
0.04635162758322435,0.0
0.04616601815746398,0.0
0.04468708493309395,0.0
0.04339946927859681,0.0
0.04231410690543459,0.0
0.04093248259859536,0.0
0.03939708551447873,0.0
0.03873593529946121,0.0
0.03841705616135307,0.0
0.0382633963287797,0.0
0.038110955687053416,0.0
0.03780682553283317,0.0
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.2983831118213877
0.0,0.29646311210272164
0.0,0.29455345975038855
0.0,0.29360477732298224
0.0,0.2917196344005808
0.0,0.2889010290968165
0.0,0.28422748254415836
0.0,0.2804934720861658
0.0,0.2731723825800165
0.0,0.26323926554796545
0.0,0.2587982247936472
0.0,0.2553969811069712
0.0,0.2537264596092447
0.0,0.2504464934932932
0.0,0.24474163757440892
0.0,0.24073449479219763
0.0,0.2344691108333811
0.0,0.22903818594095557
0.0,0.22828788267252295
0.0,0.22607174025652257
0.0,0.2246082972156748
0.0,0.22316143618700354
0.0,0.222442687617515
0.0,0.21958623038408606
0.0,0.21388939725038855
0.0,0.2117813597786173
0.0,0.21107869254228917
0.0,0.20496589051363318
0.0,0.20293278800127357
0.0,0.19955103503343907
0.0,0.19623246298906652
0.0,0.19558307038423864
0.0,0.1930284153091654
0.0,0.18926699267504066
0.0,0.18554449187395422
0.0,0.1843091140854105
0.0,0.18191031323549597
0.0,0.18013699160692542
0.0,0.1772034059631571
0.0,0.1743155370819315
0.0,0.1743155370819315
0.0,0.17095019923326818
0.0,0.1703923832046732
0.0,0.16872972355959265
0.0,0.16545105086443274
0.0,0.16436586485979407
0.0,0.16329648600694982
0.0,0.16277051077959387
0.0,0.16172541485903114
0.0,0.15755343543169348
0.0,0.1559941898452982
0.0,0.1549724947082743
0.0,0.15297577487108557
0.0,0.14800684558031407
0.0,0.14358508692858069
0.0,0.1416906009781107
0.0,0.1398244153129801
0.0,0.1393710027801737
0.0,0.13758125411150304
0.0,0.1340176354515299
0.0,0.13137607680437413
0.0,0.1283170591461405
0.0,0.1249200235473856
0.0,0.12367838727114049
0.0,0.12166879283068027
0.0,0.11968994246599522
0.0,0.11734104262468663
0.0,0.11579635249254551
0.0,0.11313784228441563
0.0,0.11014380560991612
0.0,0.10867860423204746
0.0,0.10689716445085849
0.0,0.10479645835039463
0.0,0.10308611498949376
0.0,0.1017312537300333
0.0,0.10106604205248203
0.0,0.10106604205248203
0.0,0.09909970866319981
0.0,0.0981294880974039
0.0,0.09717183219072666
0.0,0.09496440993425694
0.0,0.09370834933397618
0.0,0.09123888121721592
0.0,0.09063916312334384
0.0,0.09005522833940831
0.0,0.09005522833940831
0.0,0.08947887526628819
0.0,0.08890252219316806
0.0,0.08890252219316806
0.0,0.08833170043108311
0.0,0.08804721938249913
0.0,0.08748006926653233
0.0,0.08691563712236729
0.0,0.08383090602037754
0.0,0.08299470053789462
0.0,0.0821800719368204
0.0,0.07899038897631015
0.0,0.07820146189806308
0.0,0.07742273913500156
0.0,0.07717249499437656
0.0,0.07692473040697421
0.0,0.07643084632036533
0.0,0.07593772517320957
0.0,0.07274556265947665
0.0,0.07201497660753574
0.0,0.07104296790239659
0.0,0.07011649714586582
0.0,0.06920404540178623
0.0,0.06920404540178623
0.0,0.06408717738268223
0.0,0.0638657342064127
0.0,0.06301267253038731
0.0,0.06198868857500401
0.0,0.060364652739737894
0.0,0.059571195708487894
0.0,0.05898130046007481
0.0,0.0587906609642252
0.0,0.05727884875414219
0.0,0.056525112258170515
0.0,0.05486581431505528
0.0,0.052690411673758895
0.0,0.0521530877220377
0.0,0.05164029704210606
0.0,0.05130479441759434
0.0,0.050640512572501566
0.0,0.04932282076952305
0.0,0.048346282111380964
0.0,0.04786012278673497
0.0,0.04707720385668125
0.0,0.04615364180681553
0.0,0.04554853545305577
0.0,0.04525020228502598
0.0,0.0449586878883585
0.0,0.0449586878883585
0.0,0.044526148902152445
0.0,0.04409453974840489
0.0,0.04323411093828526
0.0,0.04281079875109044
0.0,0.04211080180284825
0.0,0.04197380648729649
0.0,0.04197380648729649
0.0,0.041702056990836525
0.0,0.041702056990836525
0.0,0.0406301270591959
0.0,0.04049668418047276
0.0,0.03983287917253819
0.0,0.03892490969774571
0.0,0.0387974272835001
0.0,0.03841505156633702
0.0,0.03754143820879307
0.0,0.03643264876482334
0.0,0.03607225524065342
0.0,0.03607225524065342
0.0,0.03584022627947178
0.0,0.035263062583182715
0.0,0.034802080260489844
0.0,0.033555294142936135
0.0,0.032994032965873145
0.0,0.03288266764757481
0.0,0.03266391860124913
0.0,0.03234539137956944
0.0,0.03160774813768711
0.0,0.031189967261527445
0.0,0.030681873427604103
0.0,0.030181504355643658
0.0,0.029883695708487895
0.0,0.02968893157121983
0.0,0.029592372046683697
0.0,0.029401732550834087
0.0,0.02921171294329014
0.0,0.029117013083670998
0.0,0.02864599333879795
0.0,0.02817950354692783
0.0,0.02790451155779209
0.0,0.027360464202140236
0.0,0.026730133162711528
0.0,0.025849367247794533
0.0,0.02559075461504307
0.0,0.025425315963004493
0.0,0.025015021430228615
0.0,0.024689580069754982
0.0,0.024529481993888283
0.0,0.02437043295976963
0.0,0.02389896021959629
0.0,0.02382047282335606
0.0,0.023666001425956155
0.0,0.023284627066825297
0.0,0.02298169242021885
0.0,0.022830225096915627
0.0,0.02231035338518467
0.0,0.021652341948722266
0.0,0.0212239991295084
0.0,0.020873356925223734
0.0,0.02066822157976475
0.0,0.0206014405357584
0.0,0.020469356642936136
0.0,0.020205665694449808
0.0,0.020205665694449808
0.0,0.019879008399222756
0.0,0.019491053687308694
0.0,0.019234515296195413
0.0,0.01904490100023594
0.0,0.018920994864676858
0.0,0.01867721186754551
0.0,0.018495179282401467
0.0,0.018194008933280374
0.0,0.017896343337272073
0.0,0.01783812152025547
0.0,0.017666317092154885
0.0,0.017494512664054298
0.0,0.017266536818717385
0.0,0.01709804640886631
0.0,0.017042780982230568
0.0,0.016932273970816994
0.0,0.01682303057787266
0.0,0.016659761534903908
0.0,0.01644339667436924
0.0,0.01622805701372471
0.0,0.016174222098563576
0.0,0.01606655226824131
0.0,0.015120936499808692
0.0,0.014707900153373147
0.0,0.014354063140128517
0.0,0.014161850081656838
0.0,0.0139758359062418
0.0,0.013792110549186134
0.0,0.013207746611808204
0.0,0.013163615332816505
0.0,0.013077212439750099
0.0,0.012992955313895608
0.0,0.012700034247611427
0.0,0.012366605864737892
0.0,0.012122751342032815
0.0,0.011962343322013283
0.0,0.011923552619193459
0.0,0.01176939116594639
0.0,0.011578370200370216
0.0,0.011350918875907326
0.0,0.011313248740409279
0.0,0.011057544814322853
0.0,0.010912729369376564
0.0,0.010804940329764747
0.0,0.010770012007926369
0.0,0.010700536833976173
0.0,0.010597015486930275
0.0,0.010425592528556252
0.0,0.010357118712638282
0.0,0.010255385504935646
0.0,-0.010076922310616113
0.0,-0.010142558945442772
0.0,-0.010175389183785058
0.0,-0.010110467804695702
0.0,-0.010077899826790429
0.0,0.01018111811754551
0.0,0.010213495360587502
0.0,0.010342146025870705
0.0,0.010309578047965432
0.0,0.010177613364432717
0.0,0.010111523734305763
0.0,-0.010052579773689842
0.0,-0.010214585198189354
0.0,-0.010247129334236717
0.0,-0.010118454827095604
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.29638529529805346,0.0
0.29398535816173627,0.0
0.29161427024838954,0.0
0.28925283880800484,0.0
0.27989282980482505,0.0
0.27872636080128993,0.0
0.27760686064621487,0.0
0.2731425704071366,0.0
0.26980231127998955,0.0
0.2665068761765349,0.0
0.26433511310997415,0.0
0.2632560267213651,0.0
0.25901788405646564,0.0
0.2526911917923806,0.0
0.24956623304931164,0.0
0.24853006406091896,0.0
0.24652114597643457,0.0
0.24254050485928907,0.0
0.24056830500329943,0.0
0.2395981793523091,0.0
0.23766579630337026,0.0
0.23766579630337026,0.0
0.23290481713825045,0.0
0.23195424301399903,0.0
0.23100366903868608,0.0
0.22914424477407547,0.0
0.22544828627124985,0.0
0.22085039547556132,0.0
0.2154397433592531,0.0
0.21098610495905096,0.0
0.20577239769236033,0.0
0.2032051238762412,0.0
0.20151713280016634,0.0
0.20069411816333227,0.0
0.20069411816333227,0.0
0.19989136920501038,0.0
0.19989136920501038,0.0
0.19908862043305176,0.0
0.19748956067427056,0.0
0.19669324968819057,0.0
0.1911507878591112,0.0
0.18720429033285158,0.0
0.18643969134859598,0.0
0.18643969134859598,0.0
0.18643969134859598,0.0
0.18494840216797262,0.0
0.1812195867236463,0.0
0.18047978459482295,0.0
0.17827540001695816,0.0
0.17610677965028815,0.0
0.1753848603289809,0.0
0.17255869616802727,0.0
0.17045111551923858,0.0
0.16905949368118758,0.0
0.1676960056139861,0.0
0.1670196261723359,0.0
0.16567282864027424,0.0
0.16433652212419153,0.0
0.1636739719623848,0.0
0.1583993287503986,0.0
0.15708996863940503,0.0
0.15580182856488833,0.0
0.1539064550111874,0.0
0.15202658089607546,0.0
0.15078016725082785,0.0
0.1495413841344878,0.0
0.14892580745073838,0.0
0.14832763522171094,0.0
0.14832763522171094,0.0
0.14773446977882232,0.0
0.14773446977882232,0.0
0.14714345037512935,0.0
0.14655266968303324,0.0
0.14537540069349186,0.0
0.1447893889663781,0.0
0.1436216581944799,0.0
0.14304017730083174,0.0
0.14014207588455893,0.0
0.13727449889205914,0.0
0.13727449889205914,0.0
0.13450634694636687,0.0
0.13450634694636687,0.0
0.13340824351427716,0.0
0.13285919234351776,0.0
0.1323211082784205,0.0
0.13016925216976924,0.0
0.128034806043972,0.0
0.12538636602586029,0.0
0.12120405119010141,0.0
0.11868604626361268,0.0
0.11669658748697367,0.0
0.1138283960219475,0.0
0.11288695766105344,0.0
0.11288695766105344,0.0
0.11243161619317063,0.0
0.11198008926609257,0.0
0.11198008926609257,0.0
0.11108085191136091,0.0
0.10794569402186283,0.0
0.10705719324909244,0.0
0.10705719324909244,0.0
0.10619730194088153,0.0
0.10576914513630187,0.0
0.1036419579237314,0.0
0.10321881098977792,0.0
0.10280424666541307,0.0
0.10197869519980352,0.0
0.10197869519980352,0.0
0.10033570439196737,0.0
0.09870416605306484,0.0
0.09708598785907452,0.0
0.09708598785907452,0.0
0.09668478277909434,0.0
0.09590168317924808,0.0
0.09434860266868947,0.0
0.09088419047696325,0.0
0.09050683475956214,0.0
0.09014330610645971,0.0
0.08978144697643994,0.0
0.0890589221523708,0.0
0.08833926032514708,0.0
0.08762127122321497,0.0
0.08691472661651702,0.0
0.08551022936133088,0.0
0.08551022936133088,0.0
0.0851624442115238,0.0
0.0851624442115238,0.0
0.08482061971852642,0.0
0.08379896381880014,0.0
0.08277707836717035,0.0
0.08109063865038602,0.0
0.08008951393314731,0.0
0.07976510273530268,0.0
0.07976510273530268,0.0
0.07976510273530268,0.0
0.07944617636161483,0.0
0.07912724995227058,0.0
0.07912724995227058,0.0
0.07849297584313572,0.0
0.07817667463338518,0.0
0.07817667463338518,0.0
0.0762858025380114,0.0
0.07566036771693,0.0
0.07504280169599632,0.0
0.07474033736460439,0.0
0.07474033736460439,0.0
0.07444144865233648,0.0
0.07414256223083487,0.0
0.07384367581589701,0.0
0.0735459824378713,0.0
0.07295179232294219,0.0
0.07236141986478253,0.0
0.07118378783093798,0.0
0.070894448715797,0.0
0.07060987695698492,0.0
0.07060987695698492,0.0
0.07060987695698492,0.0
0.0703274505012681,0.0
0.07004526500817393,0.0
0.06976403431076734,0.0
0.06976403431076734,0.0
0.06808906881333363,0.0
0.06753139476263297,0.0
0.06725232241339985,0.0
0.06698230619784548,0.0
0.06671348324264141,0.0
0.06617775017630204,0.0
0.06564440692903745,0.0
0.06485059908828955,0.0
0.06458822283994099,0.0
0.06406633860808555,0.0
0.06328971916412457,0.0
0.06174463408091345,0.0
0.06149157503419718,0.0
0.06149157503419718,0.0
0.0612456660026396,0.0
0.0612456660026396,0.0
0.06099999724743579,0.0
0.060510333978949185,0.0
0.060021632226185714,0.0
0.059777642013975264,0.0
0.0578389055913451,0.0
0.05759994087973845,0.0
0.05759994087973845,0.0
0.05736955532316067,0.0
0.05736955532316067,0.0
0.05691093416987337,0.0
0.056452323007138074,0.0
0.05439073307858863,0.0
0.053937665345510116,0.0
0.05371208825407836,0.0
0.053494612687009384,0.0
0.05263618026097526,0.0
0.051992151128207195,0.0
0.05135434815495421,0.0
0.05114667524390872,0.0
0.050941626330529524,0.0
0.050123376860164486,0.0
0.0493092390780723,0.0
0.04870207596380516,0.0
0.048107809833994014,0.0
0.047524300763564446,0.0
0.04656141374400073,0.0
0.04541113634683969,0.0
0.04446643642441231,0.0
0.044103835263592524,0.0
0.043559985260784695,0.0
0.043559985260784695,0.0
0.04338395395520904,0.0
0.043210306257277536,0.0
0.043210306257277536,0.0
0.04286469981108089,0.0
0.042692265527643505,0.0
0.0420054646818839,0.0
0.04166473730967192,0.0
0.040989100698573776,0.0
0.040153005111408874,0.0
0.03932814423016426,0.0
0.038848165826783576,0.0
0.03868812478332413,0.0
0.038531662339550465,0.0
0.0383775852919561,0.0
0.037763098556237024,0.0
